location,is_global,year,category,category_standard,rank_position,query
United States,False,2015,Symptoms,Unmapped,2,Gallbladder Infection
United States,False,2015,Symptoms,Unmapped,3,Measles
United States,False,2015,Symptoms,Unmapped,4,Listeria
United States,False,2015,Symptoms,Unmapped,5,Sinus Infection
United States,False,2015,TV Shows,TV Shows,1,Better Call Saul
United States,False,2015,TV Shows,TV Shows,2,Jessica Jones
United States,False,2015,TV Shows,TV Shows,3,Fear the Walking Dead
United States,False,2015,TV Shows,TV Shows,4,Empire
United States,False,2015,TV Shows,TV Shows,5,American Horror Story: Hotel
United States,False,2015,Travel Questions,What Is / Questions,1,What to pack for Cancun?
United States,False,2015,Travel Questions,What Is / Questions,2,Where is Disneyland?
United States,False,2015,Travel Questions,What Is / Questions,3,What airport is ORD?
United States,False,2015,Travel Questions,What Is / Questions,4,When is whale watching season in San Diego?
United States,False,2015,Travel Questions,What Is / Questions,5,What is a boutique hotel?
United States,False,2015,Video Games,Games,1,Agar.io
United States,False,2015,Video Games,Games,2,Fallout 4
United States,False,2015,Video Games,Games,3,Mortal Kombat X
United States,False,2015,Video Games,Games,4,Call of Duty: Black Ops III
United States,False,2015,Video Games,Games,5,Star Wars Battlefront
United States,False,2015,WNBA Teams,Unmapped,1,Minnesota Lynx
United States,False,2015,WNBA Teams,Unmapped,2,New York Liberty
United States,False,2015,WNBA Teams,Unmapped,3,Chicago Sky
United States,False,2015,WNBA Teams,Unmapped,4,Phoenix Mercury
United States,False,2015,WNBA Teams,Unmapped,5,Indiana Fever
United States,False,2015,What is...?,What Is / Questions,1,What is 0 divided by 0?
United States,False,2015,What is...?,What Is / Questions,2,What is Ashley Madison?
United States,False,2015,What is...?,What Is / Questions,3,What is a Buckeye?
United States,False,2015,What is...?,What Is / Questions,4,What is the Charlie Charlie Challenge?
United States,False,2015,What is...?,What Is / Questions,5,What is a Lunar Eclipse?
United States,False,2015,Women's Soccer Players,Unmapped,1,Alex Morgan
United States,False,2015,Women's Soccer Players,Unmapped,2,Hope Solo
United States,False,2015,Women's Soccer Players,Unmapped,3,Carli Lloyd
United States,False,2015,Women's Soccer Players,Unmapped,4,Abby Wambach
United States,False,2015,Women's Soccer Players,Unmapped,5,Megan Rapinoe
United States,False,2015,Workouts and Exercises,Unmapped,1,Yoga with Adriene
United States,False,2015,Workouts and Exercises,Unmapped,2,Yoga Challenge
United States,False,2015,Workouts and Exercises,Unmapped,3,21 Day Fix
United States,False,2015,Workouts and Exercises,Unmapped,4,Crossfit
United States,False,2015,Workouts and Exercises,Unmapped,5,Team Beachbody
United States,False,2016,Actors,Actors,1,Brad Pitt
United States,False,2016,Actors,Actors,2,Tom Hiddleston
United States,False,2016,Actors,Actors,3,Adam Driver
United States,False,2016,Actors,Actors,4,Jesse Williams
United States,False,2016,Actors,Actors,5,Tom Holland
United States,False,2016,Actresses,Actors,1,Meghan Markle
United States,False,2016,Actresses,Actors,2,Marion Cotillard
United States,False,2016,Actresses,Actors,3,Jodie Sweetin
United States,False,2016,Actresses,Actors,4,Daisy Ridley
United States,False,2016,Actresses,Actors,5,Brie Larson
United States,False,2016,Athletes,Athletes,1,Michael Phelps
United States,False,2016,Athletes,Athletes,2,Ryan Lochte
United States,False,2016,Athletes,Athletes,3,Simone Biles
United States,False,2016,Athletes,Athletes,4,Cam Newton
United States,False,2016,Athletes,Athletes,5,Usain Bolt
United States,False,2016,Beer,Unmapped,1,Budweiser America
United States,False,2016,Beer,Unmapped,2,Coors
United States,False,2016,Beer,Unmapped,3,Treehouse Brewing
United States,False,2016,Beer,Unmapped,4,Delirium Tremens Beer
United States,False,2016,Beer,Unmapped,5,Snake Venom Beer
United States,False,2016,Calorie Searches,Searches,1,Big Mac
United States,False,2016,Calorie Searches,Searches,2,Coors
United States,False,2016,Calorie Searches,Searches,3,Quinoa
United States,False,2016,Calorie Searches,Searches,4,Glass of Wine
United States,False,2016,Calorie Searches,Searches,5,Eggplant
United States,False,2016,Car Brands,Unmapped,1,Honda
United States,False,2016,Car Brands,Unmapped,2,Mercedes-Benz
United States,False,2016,Car Brands,Unmapped,3,Tesla
United States,False,2016,Car Brands,Unmapped,4,Lamborghini
United States,False,2016,Car Brands,Unmapped,5,Volvo
United States,False,2016,Cocktails,Unmapped,1,Sangria
United States,False,2016,Cocktails,Unmapped,2,Martini
United States,False,2016,Cocktails,Unmapped,3,StrawberryDaiquiri
United States,False,2016,Cocktails,Unmapped,4,Sex on the Beach
United States,False,2016,Cocktails,Unmapped,5,Mojito
United States,False,2016,Consumer Tech,Technology,1,iPhone SE
United States,False,2016,Consumer Tech,Technology,2,iOS 10
United States,False,2016,Consumer Tech,Technology,3,Google Pixel
United States,False,2016,Consumer Tech,Technology,4,Iphone 7 Plus
United States,False,2016,Consumer Tech,Technology,5,Nintendo Switch
United States,False,2016,Diets,Health,1,GOLO Diet
United States,False,2016,Diets,Health,2,Taco Diet
United States,False,2016,Diets,Health,3,Military Diet Substitutes
United States,False,2016,Diets,Health,4,Atkins 40
United States,False,2016,Diets,Health,5,Ketogenic Diet Foods
United States,False,2016,Dog Questions,What Is / Questions,1,How long are dogs pregnant?
United States,False,2016,Dog Questions,What Is / Questions,2,Was Goofy a dog?
United States,False,2016,Dog Questions,What Is / Questions,3,Why does my dog lick me?
United States,False,2016,Dog Questions,What Is / Questions,4,How can you tell how old a dog is?
United States,False,2016,Dog Questions,What Is / Questions,5,What happens when a dog eats chocolate?
United States,False,2016,Election Moments,Unmapped,1,Super Tuesday
United States,False,2016,Election Moments,Unmapped,2,Primary Election Results
United States,False,2016,Election Moments,Unmapped,3,Iowa Caucus
United States,False,2016,Election Moments,Unmapped,4,Popular Vote
United States,False,2016,Election Moments,Unmapped,5,New Hampshire Primary
United States,False,2016,Election Questions,What Is / Questions,1,Where do I vote?
United States,False,2016,Election Questions,What Is / Questions,2,Who won the election?
United States,False,2016,Election Questions,What Is / Questions,3,Where do I vote early?
United States,False,2016,Election Questions,What Is / Questions,4,How to register to vote?
United States,False,2016,Election Questions,What Is / Questions,5,Who won the popular vote?
United States,False,2016,Fashion Designers,Unmapped,1,Rachel Roy
United States,False,2016,Fashion Designers,Unmapped,2,Mary Kate and Ashley Olsen
United States,False,2016,Fashion Designers,Unmapped,3,Angela Simmons
United States,False,2016,Fashion Designers,Unmapped,4,Zendaya
United States,False,2016,Fashion Designers,Unmapped,5,Kendall and Kylie
United States,False,2016,GIFs,Unmapped,1,Puppy Monkey Baby
United States,False,2016,GIFs,Unmapped,2,Bautista Bat Flip
United States,False,2016,GIFs,Unmapped,3,Dat Boi
United States,False,2016,GIFs,Unmapped,4,Just Do It
United States,False,2016,GIFs,Unmapped,5,Dancing Kid
United States,False,2016,How to...,How To,1,How to play Pokémon Go?
United States,False,2016,How to...,How To,2,How to register to vote?
United States,False,2016,How to...,How To,3,How to play Powerball?
United States,False,2016,How to...,How To,4,How to make slime?
United States,False,2016,How to...,How To,5,How to move to Canada?
United States,False,2016,Losses,Losses,1,Prince
United States,False,2016,Losses,Losses,2,David Bowie
United States,False,2016,Losses,Losses,3,Christina Grimmie
United States,False,2016,Losses,Losses,4,Muhammad Ali
United States,False,2016,Losses,Losses,5,Alan Rickman
United States,False,2016,MLB Players,Unmapped,1,Kris Bryant
United States,False,2016,MLB Players,Unmapped,2,Anthony Rizzo
United States,False,2016,MLB Players,Unmapped,3,David Ross
United States,False,2016,MLB Players,Unmapped,4,Curt Schilling
United States,False,2016,MLB Players,Unmapped,5,Aroldis Chapman
United States,False,2016,MLB Teams,Unmapped,1,Chicago Cubs
United States,False,2016,MLB Teams,Unmapped,2,Cleveland Indians
United States,False,2016,MLB Teams,Unmapped,3,Boston Red Sox
United States,False,2016,MLB Teams,Unmapped,4,Los Angeles Dodgers
United States,False,2016,MLB Teams,Unmapped,5,San Francisco Giants
United States,False,2016,MLS Soccer Teams,Unmapped,1,Seattle Sounders FC
United States,False,2016,MLS Soccer Teams,Unmapped,2,Toronto FC
United States,False,2016,MLS Soccer Teams,Unmapped,3,Portland Timbers
United States,False,2016,MLS Soccer Teams,Unmapped,4,Sporting KC
United States,False,2016,MLS Soccer Teams,Unmapped,5,D.C. United
United States,False,2016,Memes,Memes,1,Harambe
United States,False,2016,Memes,Memes,2,Damn Daniel
United States,False,2016,Memes,Memes,3,Pokémon Go
United States,False,2016,Memes,Memes,4,Dat Boi
United States,False,2016,Memes,Memes,5,SpongeBob Caveman
United States,False,2016,Men's Soccer Players,Unmapped,1,Lionel Messi
United States,False,2016,Men's Soccer Players,Unmapped,2,Neymar
United States,False,2016,Men's Soccer Players,Unmapped,3,Zlatan Ibrahimović
United States,False,2016,Men's Soccer Players,Unmapped,4,Raheem Sterling
United States,False,2016,Men's Soccer Players,Unmapped,5,Paul Pogba
United States,False,2016,Movies,Movies,1,Suicide Squad
United States,False,2016,Movies,Movies,2,Batman v Superman
United States,False,2016,Movies,Movies,3,Finding Dory
United States,False,2016,Movies,Movies,4,The Revenant
United States,False,2016,Movies,Movies,5,Zootopia
United States,False,2016,Musicians,Music,1,Beyoncé
United States,False,2016,Musicians,Music,2,Céline Dion
United States,False,2016,Musicians,Music,3,Kesha
United States,False,2016,Musicians,Music,4,Kehlani
United States,False,2016,Musicians,Music,5,Coldplay
United States,False,2016,NBA Players,Unmapped,1,Kevin Durant
United States,False,2016,NBA Players,Unmapped,2,Steven Adams
United States,False,2016,NBA Players,Unmapped,3,Draymond Green
United States,False,2016,NBA Players,Unmapped,4,Dwight Howard
United States,False,2016,NBA Players,Unmapped,5,Dwyane Wade
United States,False,2016,NBA Teams,Unmapped,1,Oklahoma City Thunder
United States,False,2016,NBA Teams,Unmapped,2,Golden State Warriors
United States,False,2016,NBA Teams,Unmapped,3,Cleveland Cavaliers
United States,False,2016,NBA Teams,Unmapped,4,Los Angeles Lakers
United States,False,2016,NBA Teams,Unmapped,5,Toronto Raptors
United States,False,2016,NFL Players,Unmapped,1,Cam Newton
United States,False,2016,NFL Players,Unmapped,2,Colin Kaepernick
United States,False,2016,NFL Players,Unmapped,3,Dak Prescott
United States,False,2016,NFL Players,Unmapped,4,Carson Wentz
United States,False,2016,NFL Players,Unmapped,5,Laremy Tunsil
United States,False,2016,NFL Teams,Unmapped,1,Carolina Panthers
United States,False,2016,NFL Teams,Unmapped,2,Los Angeles Rams
United States,False,2016,NFL Teams,Unmapped,3,Denver Broncos
United States,False,2016,NFL Teams,Unmapped,4,Minnesota Vikings
United States,False,2016,NFL Teams,Unmapped,5,Pittsburgh Steelers
United States,False,2016,NHL Players,Unmapped,1,Sidney Crosby
United States,False,2016,NHL Players,Unmapped,2,Jaromír Jágr
United States,False,2016,NHL Players,Unmapped,3,Steven Stamkos
United States,False,2016,NHL Players,Unmapped,4,Phil Kessel
United States,False,2016,NHL Players,Unmapped,5,Zdeno Chára
United States,False,2016,NHL Teams,Unmapped,1,Pittsburgh Penguins
United States,False,2016,NHL Teams,Unmapped,2,San Jose Sharks
United States,False,2016,NHL Teams,Unmapped,3,St. Louis Blues
United States,False,2016,NHL Teams,Unmapped,4,Dallas Stars
United States,False,2016,NHL Teams,Unmapped,5,Toronto Maple Leafs
United States,False,2016,Natural Events,Events,1,Hurricane Matthew
United States,False,2016,Natural Events,Events,2,Hurricane Hermine
United States,False,2016,Natural Events,Events,3,Italy Earthquake
United States,False,2016,Natural Events,Events,4,Great Barrier Reef
United States,False,2016,Natural Events,Events,5,Japan Earthquake
United States,False,2016,News,News,1,Olympics
United States,False,2016,News,News,2,Election
United States,False,2016,News,News,3,Orlando Shooting
United States,False,2016,News,News,4,Brexit
United States,False,2016,News,News,5,Zika Virus
United States,False,2016,Olympic Athletes,Athletes,1,Michael Phelps
United States,False,2016,Olympic Athletes,Athletes,2,Ryan Lochte
United States,False,2016,Olympic Athletes,Athletes,3,Simone Biles
United States,False,2016,Olympic Athletes,Athletes,4,Usain Bolt
United States,False,2016,Olympic Athletes,Athletes,5,Aly Raisman
United States,False,2016,Olympic Events,Events,1,Soccer
United States,False,2016,Olympic Events,Events,2,Basketball
United States,False,2016,Olympic Events,Events,3,Gymnastics
United States,False,2016,Olympic Events,Events,4,Tennis
United States,False,2016,Olympic Events,Events,5,Swimming
United States,False,2016,Olympic Moments,Unmapped,1,Olympics Opening Ceremony
United States,False,2016,Olympic Moments,Unmapped,2,Olympics Closing Ceremony
United States,False,2016,Olympic Moments,Unmapped,3,Tonga Flag Bearer
United States,False,2016,Olympic Moments,Unmapped,4,Olympic Bike Crash
United States,False,2016,Olympic Moments,Unmapped,5,Olympic Refugee Team
United States,False,2016,Oscar Red Carpet Dresses,Unmapped,1,Jennifer Garner
United States,False,2016,Oscar Red Carpet Dresses,Unmapped,2,Jennifer Lawrence
United States,False,2016,Oscar Red Carpet Dresses,Unmapped,3,Charlize Theron
United States,False,2016,Oscar Red Carpet Dresses,Unmapped,4,Rachel McAdams
United States,False,2016,Oscar Red Carpet Dresses,Unmapped,5,Brie Larson
United States,False,2016,People,People,1,Donald Trump
United States,False,2016,People,People,2,Hillary Clinton
United States,False,2016,People,People,3,Michael Phelps
United States,False,2016,People,People,4,Bernie Sanders
United States,False,2016,People,People,5,Steven Avery
United States,False,2016,Politicians,Politicians,1,Donald Trump
United States,False,2016,Politicians,Politicians,2,Hillary Clinton
United States,False,2016,Politicians,Politicians,3,Bernie Sanders
United States,False,2016,Politicians,Politicians,4,Ted Cruz
United States,False,2016,Politicians,Politicians,5,Mike Pence
United States,False,2016,Recipes,Recipes,1,Green Bean Casserole
United States,False,2016,Recipes,Recipes,2,Brussel Sprouts
United States,False,2016,Recipes,Recipes,3,Hashbrown Casserole
United States,False,2016,Recipes,Recipes,4,Guacamole
United States,False,2016,Recipes,Recipes,5,Chicken Marsala
United States,False,2016,Searches,Searches,1,Powerball
United States,False,2016,Searches,Searches,2,Prince
United States,False,2016,Searches,Searches,3,Hurricane Matthew
United States,False,2016,Searches,Searches,4,Pokémon Go
United States,False,2016,Searches,Searches,5,Slither.io
United States,False,2016,Selfies,Unmapped,1,Kim Kardashian
United States,False,2016,Selfies,Unmapped,2,Sharon Osbourne
United States,False,2016,Selfies,Unmapped,3,Usher
United States,False,2016,Selfies,Unmapped,4,Sebastian Stan
United States,False,2016,Selfies,Unmapped,5,Donald Trump
United States,False,2016,Soccer Teams (all),Unmapped,1,Tottenham Hotspur F.C.
United States,False,2016,Soccer Teams (all),Unmapped,2,Liverpool F.C.
United States,False,2016,Soccer Teams (all),Unmapped,3,C.D. Guadalajara
United States,False,2016,Soccer Teams (all),Unmapped,4,Leicester City F.C.
United States,False,2016,Soccer Teams (all),Unmapped,5,Borussia Dortmund
United States,False,2016,Songs,Music,1,Formation
